data,hora_ref,nomeEstacao,VP,AM_real,AM_calc,Nivel_Risco_Valor,Classificacao_Risco
2026-05-04,05:00:00,Campina do Barreto,4.123139999999999,2.17,2.17,8.947213799999998,Baixo
2026-05-04,05:00:00,Dois Irmãos,0.0,2.17,2.17,0.0,Baixo
2026-05-04,05:00:00,Imbiribeira,0.2,2.17,2.17,0.434,Baixo
2026-05-04,05:00:00,Torreão,1.6,2.17,2.17,3.472,Baixo
2026-05-04,04:00:00,Campina do Barreto,0.0,1.88,1.88,0.0,Baixo
2026-05-04,04:00:00,Dois Irmãos,0.0,1.88,1.88,0.0,Baixo
2026-05-04,04:00:00,Imbiribeira,0.0,1.88,1.88,0.0,Baixo
2026-05-04,04:00:00,Torreão,0.0,1.88,1.88,0.0,Baixo
2026-05-04,03:00:00,Campina do Barreto,0.0,1.6,1.6,0.0,Baixo
2026-05-04,03:00:00,Dois Irmãos,0.0,1.6,1.6,0.0,Baixo
2026-05-04,03:00:00,Imbiribeira,0.0,1.6,1.6,0.0,Baixo
2026-05-04,03:00:00,Torreão,0.0,1.6,1.6,0.0,Baixo
2026-05-04,02:00:00,Campina do Barreto,0.0,1.31,1.31,0.0,Baixo
2026-05-04,02:00:00,Dois Irmãos,0.0,1.31,1.31,0.0,Baixo
2026-05-04,02:00:00,Imbiribeira,0.4,1.31,1.31,0.524,Baixo
2026-05-04,02:00:00,Torreão,0.0,1.31,1.31,0.0,Baixo
2026-05-04,01:00:00,Campina do Barreto,0.0,1.02,1.02,0.0,Baixo
2026-05-04,01:00:00,Dois Irmãos,0.0,1.02,1.02,0.0,Baixo
2026-05-04,01:00:00,Imbiribeira,1.6,1.02,1.02,1.6320000000000001,Baixo
2026-05-04,01:00:00,Torreão,0.0,1.02,1.02,0.0,Baixo
2026-05-04,00:00:00,Campina do Barreto,0.0,0.73,1.0,0.0,Baixo
2026-05-04,00:00:00,Dois Irmãos,0.0,0.73,1.0,0.0,Baixo
2026-05-04,00:00:00,Imbiribeira,0.0,0.73,1.0,0.0,Baixo
2026-05-04,00:00:00,Torreão,0.0,0.73,1.0,0.0,Baixo
2026-05-03,23:00:00,Campina do Barreto,0.0,0.46,1.0,0.0,Baixo
2026-05-03,23:00:00,Dois Irmãos,0.0,0.46,1.0,0.0,Baixo
2026-05-03,23:00:00,Imbiribeira,0.0,0.46,1.0,0.0,Baixo
2026-05-03,23:00:00,Torreão,0.0,0.46,1.0,0.0,Baixo
2026-05-03,22:00:00,Campina do Barreto,0.0,0.72,1.0,0.0,Baixo
2026-05-03,22:00:00,Dois Irmãos,0.0,0.72,1.0,0.0,Baixo
2026-05-03,22:00:00,Imbiribeira,0.0,0.72,1.0,0.0,Baixo
2026-05-03,22:00:00,Torreão,,0.72,1.0,0.0,Baixo
2026-05-03,21:00:00,Campina do Barreto,,0.99,1.0,0.0,Baixo
2026-05-03,21:00:00,Dois Irmãos,,0.99,1.0,0.0,Baixo
2026-05-03,21:00:00,Imbiribeira,,0.99,1.0,0.0,Baixo
2026-05-03,21:00:00,Torreão,0.0,0.99,1.0,0.0,Baixo
2026-05-03,20:00:00,Campina do Barreto,0.0,1.25,1.25,0.0,Baixo
2026-05-03,20:00:00,Dois Irmãos,0.0,1.25,1.25,0.0,Baixo
2026-05-03,20:00:00,Imbiribeira,0.4,1.25,1.25,0.5,Baixo
2026-05-03,20:00:00,Torreão,0.0,1.25,1.25,0.0,Baixo
2026-05-03,19:00:00,Campina do Barreto,0.0,1.52,1.52,0.0,Baixo
2026-05-03,19:00:00,Dois Irmãos,0.0,1.52,1.52,0.0,Baixo
2026-05-03,19:00:00,Imbiribeira,0.4,1.52,1.52,0.6080000000000001,Baixo
2026-05-03,19:00:00,Torreão,0.0,1.52,1.52,0.0,Baixo
2026-05-03,18:00:00,Campina do Barreto,0.0,1.79,1.79,0.0,Baixo
2026-05-03,18:00:00,Dois Irmãos,0.0,1.79,1.79,0.0,Baixo
2026-05-03,18:00:00,Imbiribeira,0.0,1.79,1.79,0.0,Baixo
2026-05-03,18:00:00,Torreão,0.0,1.79,1.79,0.0,Baixo
2026-05-03,17:00:00,Campina do Barreto,0.0,2.05,2.05,0.0,Baixo
2026-05-03,17:00:00,Dois Irmãos,0.0,2.05,2.05,0.0,Baixo
2026-05-03,17:00:00,Imbiribeira,0.0,2.05,2.05,0.0,Baixo
2026-05-03,17:00:00,Torreão,0.0,2.05,2.05,0.0,Baixo
2026-05-03,16:00:00,Campina do Barreto,0.0,1.98,1.98,0.0,Baixo
2026-05-03,16:00:00,Dois Irmãos,0.0,1.98,1.98,0.0,Baixo
2026-05-03,16:00:00,Imbiribeira,0.0,1.98,1.98,0.0,Baixo
2026-05-03,16:00:00,Torreão,0.0,1.98,1.98,0.0,Baixo
2026-05-03,15:00:00,Campina do Barreto,0.0,1.68,1.68,0.0,Baixo
2026-05-03,15:00:00,Dois Irmãos,0.0,1.68,1.68,0.0,Baixo
2026-05-03,15:00:00,Imbiribeira,0.0,1.68,1.68,0.0,Baixo
2026-05-03,15:00:00,Torreão,0.0,1.68,1.68,0.0,Baixo
2026-05-03,14:00:00,Campina do Barreto,0.0,1.38,1.38,0.0,Baixo
2026-05-03,14:00:00,Dois Irmãos,0.0,1.38,1.38,0.0,Baixo
2026-05-03,14:00:00,Imbiribeira,0.0,1.38,1.38,0.0,Baixo
2026-05-03,14:00:00,Torreão,0.0,1.38,1.38,0.0,Baixo
2026-05-03,13:00:00,Campina do Barreto,0.0,1.08,1.08,0.0,Baixo
2026-05-03,13:00:00,Dois Irmãos,0.0,1.08,1.08,0.0,Baixo
2026-05-03,13:00:00,Imbiribeira,0.0,1.08,1.08,0.0,Baixo
2026-05-03,13:00:00,Torreão,0.0,1.08,1.08,0.0,Baixo
2026-05-03,12:00:00,Campina do Barreto,0.0,0.78,1.0,0.0,Baixo
2026-05-03,12:00:00,Dois Irmãos,0.0,0.78,1.0,0.0,Baixo
2026-05-03,12:00:00,Imbiribeira,0.0,0.78,1.0,0.0,Baixo
2026-05-03,12:00:00,Torreão,0.0,0.78,1.0,0.0,Baixo
2026-05-03,11:00:00,Campina do Barreto,0.0,0.48,1.0,0.0,Baixo
2026-05-03,11:00:00,Dois Irmãos,0.0,0.48,1.0,0.0,Baixo
2026-05-03,11:00:00,Imbiribeira,0.0,0.48,1.0,0.0,Baixo
2026-05-03,11:00:00,Torreão,0.0,0.48,1.0,0.0,Baixo
2026-05-03,10:00:00,Campina do Barreto,0.2,0.48,1.0,0.2,Baixo
2026-05-03,10:00:00,Dois Irmãos,0.0,0.48,1.0,0.0,Baixo
2026-05-03,10:00:00,Imbiribeira,0.0,0.48,1.0,0.0,Baixo
2026-05-03,10:00:00,Torreão,0.0,0.48,1.0,0.0,Baixo
2026-05-03,09:00:00,Campina do Barreto,1.4000000000000001,0.8,1.0,1.4000000000000001,Baixo
2026-05-03,09:00:00,Dois Irmãos,0.0,0.8,1.0,0.0,Baixo
2026-05-03,09:00:00,Imbiribeira,0.0,0.8,1.0,0.0,Baixo
2026-05-03,09:00:00,Torreão,0.0,0.8,1.0,0.0,Baixo
2026-05-03,08:00:00,Campina do Barreto,0.0,1.11,1.11,0.0,Baixo
2026-05-03,08:00:00,Dois Irmãos,0.0,1.11,1.11,0.0,Baixo
2026-05-03,08:00:00,Imbiribeira,1.7817,1.11,1.11,1.9776870000000002,Baixo
2026-05-03,08:00:00,Torreão,0.0,1.11,1.11,0.0,Baixo
2026-05-03,07:00:00,Campina do Barreto,0.0,1.43,1.43,0.0,Baixo
2026-05-03,07:00:00,Dois Irmãos,0.0,1.43,1.43,0.0,Baixo
2026-05-03,07:00:00,Imbiribeira,3.3817000000000004,1.43,1.43,4.835831000000001,Baixo
2026-05-03,07:00:00,Torreão,0.0,1.43,1.43,0.0,Baixo
2026-05-03,06:00:00,Campina do Barreto,0.0,1.74,1.74,0.0,Baixo
2026-05-03,06:00:00,Dois Irmãos,0.2,1.74,1.74,0.34800000000000003,Baixo
2026-05-03,06:00:00,Imbiribeira,2.0,1.74,1.74,3.48,Baixo
2026-05-03,06:00:00,Torreão,0.0,1.74,1.74,0.0,Baixo
2026-05-03,05:00:00,Campina do Barreto,0.0,2.06,2.06,0.0,Baixo
2026-05-03,05:00:00,Dois Irmãos,0.2,2.06,2.06,0.41200000000000003,Baixo
2026-05-03,05:00:00,Imbiribeira,2.0196,2.06,2.06,4.160376,Baixo
2026-05-03,05:00:00,Torreão,0.0,2.06,2.06,0.0,Baixo
2026-05-03,04:00:00,Campina do Barreto,0.0,2.15,2.15,0.0,Baixo
2026-05-03,04:00:00,Dois Irmãos,1.4000000000000001,2.15,2.15,3.0100000000000002,Baixo
2026-05-03,04:00:00,Imbiribeira,2.9372,2.15,2.15,6.314979999999999,Baixo
2026-05-03,04:00:00,Torreão,0.0,2.15,2.15,0.0,Baixo
2026-05-03,03:00:00,Campina do Barreto,0.0,1.84,1.84,0.0,Baixo
2026-05-03,03:00:00,Dois Irmãos,0.0,1.84,1.84,0.0,Baixo
2026-05-03,03:00:00,Imbiribeira,0.0,1.84,1.84,0.0,Baixo
2026-05-03,03:00:00,Torreão,0.0,1.84,1.84,0.0,Baixo
2026-05-03,02:00:00,Campina do Barreto,0.0,1.53,1.53,0.0,Baixo
2026-05-03,02:00:00,Dois Irmãos,0.0,1.53,1.53,0.0,Baixo
2026-05-03,02:00:00,Imbiribeira,0.2,1.53,1.53,0.30600000000000005,Baixo
2026-05-03,02:00:00,Torreão,0.0,1.53,1.53,0.0,Baixo
2026-05-03,01:00:00,Campina do Barreto,0.0,1.22,1.22,0.0,Baixo
2026-05-03,01:00:00,Dois Irmãos,0.0,1.22,1.22,0.0,Baixo
2026-05-03,01:00:00,Imbiribeira,0.4,1.22,1.22,0.488,Baixo
2026-05-03,01:00:00,Torreão,0.0,1.22,1.22,0.0,Baixo
2026-05-03,00:00:00,Campina do Barreto,0.0,0.91,1.0,0.0,Baixo
2026-05-03,00:00:00,Dois Irmãos,0.0,0.91,1.0,0.0,Baixo
2026-05-03,00:00:00,Imbiribeira,1.8000000000000003,0.91,1.0,1.8000000000000003,Baixo
2026-05-03,00:00:00,Torreão,0.0,0.91,1.0,0.0,Baixo
2026-05-02,23:00:00,Campina do Barreto,0.0,0.6,1.0,0.0,Baixo
2026-05-02,23:00:00,Dois Irmãos,0.0,0.6,1.0,0.0,Baixo
2026-05-02,23:00:00,Imbiribeira,0.4,0.6,1.0,0.4,Baixo
2026-05-02,23:00:00,Torreão,0.0,0.6,1.0,0.0,Baixo
2026-05-02,22:00:00,Campina do Barreto,0.0,0.49,1.0,0.0,Baixo
2026-05-02,22:00:00,Dois Irmãos,0.0,0.49,1.0,0.0,Baixo
2026-05-02,22:00:00,Imbiribeira,0.4,0.49,1.0,0.4,Baixo
2026-05-02,22:00:00,Torreão,0.0,0.49,1.0,0.0,Baixo
2026-05-02,21:00:00,Campina do Barreto,,0.79,1.0,0.0,Baixo
2026-05-02,21:00:00,Dois Irmãos,,0.79,1.0,0.0,Baixo
2026-05-02,21:00:00,Imbiribeira,,0.79,1.0,0.0,Baixo
2026-05-02,21:00:00,Torreão,0.0,0.79,1.0,0.0,Baixo
2026-05-02,20:00:00,Campina do Barreto,0.0,1.09,1.09,0.0,Baixo
2026-05-02,20:00:00,Dois Irmãos,0.2,1.09,1.09,0.21800000000000003,Baixo
2026-05-02,20:00:00,Imbiribeira,2.7857551757000003,1.09,1.09,3.0364731415130004,Baixo
2026-05-02,20:00:00,Torreão,0.0,1.09,1.09,0.0,Baixo
2026-05-02,19:00:00,Campina do Barreto,0.0,1.39,1.39,0.0,Baixo
2026-05-02,19:00:00,Dois Irmãos,3.3713551032,1.39,1.39,4.686183593448,Baixo
2026-05-02,19:00:00,Imbiribeira,0.4,1.39,1.39,0.5559999999999999,Baixo
2026-05-02,19:00:00,Torreão,0.0,1.39,1.39,0.0,Baixo
2026-05-02,18:00:00,Campina do Barreto,0.0,1.69,1.69,0.0,Baixo
2026-05-02,18:00:00,Dois Irmãos,4.5713551032,1.69,1.69,7.725590124408,Baixo
2026-05-02,18:00:00,Imbiribeira,0.0,1.69,1.69,0.0,Baixo
2026-05-02,18:00:00,Torreão,0.0,1.69,1.69,0.0,Baixo
2026-05-02,17:00:00,Campina do Barreto,0.0,1.99,1.99,0.0,Baixo
2026-05-02,17:00:00,Dois Irmãos,6.716790834999999,1.99,1.99,13.36641376165,Baixo
2026-05-02,17:00:00,Imbiribeira,0.0,1.99,1.99,0.0,Baixo
2026-05-02,17:00:00,Torreão,0.0,1.99,1.99,0.0,Baixo
2026-05-02,16:00:00,Campina do Barreto,0.0,2.15,2.15,0.0,Baixo
2026-05-02,16:00:00,Dois Irmãos,0.0,2.15,2.15,0.0,Baixo
2026-05-02,16:00:00,Imbiribeira,0.0,2.15,2.15,0.0,Baixo
2026-05-02,16:00:00,Torreão,0.0,2.15,2.15,0.0,Baixo
2026-05-02,15:00:00,Campina do Barreto,0.0,1.83,1.83,0.0,Baixo
2026-05-02,15:00:00,Dois Irmãos,0.39268,1.83,1.83,0.7186044,Baixo
2026-05-02,15:00:00,Imbiribeira,0.0,1.83,1.83,0.0,Baixo
2026-05-02,15:00:00,Torreão,0.3991853158,1.83,1.83,0.730509127914,Baixo
2026-05-02,14:00:00,Campina do Barreto,0.0,1.51,1.51,0.0,Baixo
2026-05-02,14:00:00,Dois Irmãos,0.39268,1.51,1.51,0.5929468,Baixo
2026-05-02,14:00:00,Imbiribeira,0.0,1.51,1.51,0.0,Baixo
2026-05-02,14:00:00,Torreão,0.7918653158,1.51,1.51,1.195716626858,Baixo
2026-05-02,13:00:00,Campina do Barreto,0.0,1.19,1.19,0.0,Baixo
2026-05-02,13:00:00,Dois Irmãos,2.74876,1.19,1.19,3.2710243999999995,Baixo
2026-05-02,13:00:00,Imbiribeira,0.0,1.19,1.19,0.0,Baixo
2026-05-02,13:00:00,Torreão,3.3869772106,1.19,1.19,4.030502880614,Baixo
2026-05-02,12:00:00,Campina do Barreto,0.78902,0.87,1.0,0.78902,Baixo
2026-05-02,12:00:00,Dois Irmãos,0.2,0.87,1.0,0.2,Baixo
2026-05-02,12:00:00,Imbiribeira,0.0,0.87,1.0,0.0,Baixo
2026-05-02,12:00:00,Torreão,1.0196,0.87,1.0,1.0196,Baixo
2026-05-02,11:00:00,Campina do Barreto,1.77072,0.55,1.0,1.77072,Baixo
2026-05-02,11:00:00,Dois Irmãos,2.97804,0.55,1.0,2.97804,Baixo
2026-05-02,11:00:00,Imbiribeira,0.0,0.55,1.0,0.0,Baixo
2026-05-02,11:00:00,Torreão,5.16836,0.55,1.0,5.16836,Baixo
2026-05-02,10:00:00,Campina do Barreto,3.73412,0.33,1.0,3.73412,Baixo
2026-05-02,10:00:00,Dois Irmãos,4.15974,0.33,1.0,4.15974,Baixo
2026-05-02,10:00:00,Imbiribeira,0.0,0.33,1.0,0.0,Baixo
2026-05-02,10:00:00,Torreão,7.46766,0.33,1.0,7.46766,Baixo
2026-05-02,09:00:00,Campina do Barreto,7.46824,0.66,1.0,7.46824,Baixo
2026-05-02,09:00:00,Dois Irmãos,5.115819999999999,0.66,1.0,5.115819999999999,Baixo
2026-05-02,09:00:00,Imbiribeira,0.0,0.66,1.0,0.0,Baixo
2026-05-02,09:00:00,Torreão,6.13046,0.66,1.0,6.13046,Baixo
2026-05-02,08:00:00,Campina do Barreto,7.1138429602,0.98,1.0,7.1138429602,Baixo
2026-05-02,08:00:00,Dois Irmãos,6.906607106,0.98,1.0,6.906607106,Baixo
2026-05-02,08:00:00,Imbiribeira,0.0,0.98,1.0,0.0,Baixo
2026-05-02,08:00:00,Torreão,5.5363964873,0.98,1.0,5.5363964873,Baixo
2026-05-02,07:00:00,Campina do Barreto,9.0702416772,1.31,1.31,11.882016597132,Baixo
2026-05-02,07:00:00,Dois Irmãos,9.826087106,1.31,1.31,12.87217410886,Baixo
2026-05-02,07:00:00,Imbiribeira,0.0,1.31,1.31,0.0,Baixo
2026-05-02,07:00:00,Torreão,8.0859764427,1.31,1.31,10.592629139937,Baixo
2026-05-02,06:00:00,Campina do Barreto,7.890306442399999,1.64,1.64,12.940102565535998,Baixo
2026-05-02,06:00:00,Dois Irmãos,8.2536,1.64,1.64,13.535904,Baixo
2026-05-02,06:00:00,Imbiribeira,0.0,1.64,1.64,0.0,Baixo
2026-05-02,06:00:00,Torreão,9.0483596878,1.64,1.64,14.839309887991998,Baixo
2026-05-02,05:00:00,Campina do Barreto,5.3480479638,1.96,1.96,10.482174009048,Baixo
2026-05-02,05:00:00,Dois Irmãos,5.92314,1.96,1.96,11.609354399999999,Baixo
2026-05-02,05:00:00,Imbiribeira,0.0,1.96,1.96,0.0,Baixo
2026-05-02,05:00:00,Torreão,7.075559999999999,1.96,1.96,13.868097599999999,Baixo
2026-05-02,04:00:00,Campina do Barreto,3.34876,2.27,2.27,7.6016852,Baixo
2026-05-02,04:00:00,Dois Irmãos,1.9926800000000002,2.27,2.27,4.523383600000001,Baixo
2026-05-02,04:00:00,Imbiribeira,0.0,2.27,2.27,0.0,Baixo
2026-05-02,04:00:00,Torreão,5.89386,2.27,2.27,13.3790622,Baixo
2026-05-02,03:00:00,Campina do Barreto,0.2,1.98,1.98,0.396,Baixo
2026-05-02,03:00:00,Dois Irmãos,0.0,1.98,1.98,0.0,Baixo
2026-05-02,03:00:00,Imbiribeira,0.0,1.98,1.98,0.0,Baixo
2026-05-02,03:00:00,Torreão,0.0,1.98,1.98,0.0,Baixo
2026-05-02,02:00:00,Campina do Barreto,0.2,1.68,1.68,0.336,Baixo
2026-05-02,02:00:00,Dois Irmãos,0.0,1.68,1.68,0.0,Baixo
2026-05-02,02:00:00,Imbiribeira,0.0,1.68,1.68,0.0,Baixo
2026-05-02,02:00:00,Torreão,0.0,1.68,1.68,0.0,Baixo
2026-05-02,01:00:00,Campina do Barreto,1.4000000000000001,1.38,1.38,1.932,Baixo
2026-05-02,01:00:00,Dois Irmãos,0.2,1.38,1.38,0.27599999999999997,Baixo
2026-05-02,01:00:00,Imbiribeira,0.0,1.38,1.38,0.0,Baixo
2026-05-02,01:00:00,Torreão,0.0,1.38,1.38,0.0,Baixo
2026-05-02,00:00:00,Campina do Barreto,0.6000000000000001,1.08,1.08,0.6480000000000001,Baixo
2026-05-02,00:00:00,Dois Irmãos,0.2,1.08,1.08,0.21600000000000003,Baixo
2026-05-02,00:00:00,Imbiribeira,0.0,1.08,1.08,0.0,Baixo
2026-05-02,00:00:00,Torreão,0.2,1.08,1.08,0.21600000000000003,Baixo
2026-05-01,23:00:00,Campina do Barreto,0.6000000000000001,0.78,1.0,0.6000000000000001,Baixo
2026-05-01,23:00:00,Dois Irmãos,1.4000000000000001,0.78,1.0,1.4000000000000001,Baixo
2026-05-01,23:00:00,Imbiribeira,0.0,0.78,1.0,0.0,Baixo
2026-05-01,23:00:00,Torreão,1.4000000000000001,0.78,1.0,1.4000000000000001,Baixo
2026-05-01,22:00:00,Campina do Barreto,1.4000000000000001,0.48,1.0,1.4000000000000001,Baixo
2026-05-01,22:00:00,Dois Irmãos,0.78536,0.48,1.0,0.78536,Baixo
2026-05-01,22:00:00,Imbiribeira,0.0,0.48,1.0,0.0,Baixo
2026-05-01,22:00:00,Torreão,1.5755728395,0.48,1.0,1.5755728395,Baixo
2026-05-01,21:00:00,Campina do Barreto,,0.54,1.0,0.0,Baixo
2026-05-01,21:00:00,Dois Irmãos,,0.54,1.0,0.0,Baixo
2026-05-01,21:00:00,Imbiribeira,,0.54,1.0,0.0,Baixo
2026-05-01,21:00:00,Torreão,4.1549128395,0.54,1.0,4.1549128395,Baixo
2026-05-01,20:00:00,Campina do Barreto,4.72314,0.86,1.0,4.72314,Baixo
2026-05-01,20:00:00,Dois Irmãos,7.4719,0.86,1.0,7.4719,Baixo
2026-05-01,20:00:00,Imbiribeira,0.0,0.86,1.0,0.0,Baixo
2026-05-01,20:00:00,Torreão,5.7549128395,0.86,1.0,5.7549128395,Baixo
2026-05-01,19:00:00,Campina do Barreto,4.53046,1.17,1.17,5.300638199999999,Baixo
2026-05-01,19:00:00,Dois Irmãos,2.3926800000000004,1.17,1.17,2.7994356000000002,Baixo
2026-05-01,19:00:00,Imbiribeira,0.0,1.17,1.17,0.0,Baixo
2026-05-01,19:00:00,Torreão,7.7024799999999995,1.17,1.17,9.011901599999998,Baixo
2026-05-01,18:00:00,Campina do Barreto,4.3655981301,1.48,1.48,6.461085232548,Baixo
2026-05-01,18:00:00,Dois Irmãos,3.57438,1.48,1.48,5.2900824,Baixo
2026-05-01,18:00:00,Imbiribeira,0.0,1.48,1.48,0.0,Baixo
2026-05-01,18:00:00,Torreão,4.783,1.48,1.48,7.0788400000000005,Baixo
2026-05-01,17:00:00,Campina do Barreto,9.847026910699999,1.79,1.79,17.626178170152997,Baixo
2026-05-01,17:00:00,Dois Irmãos,2.9817,1.79,1.79,5.337243,Baixo
2026-05-01,17:00:00,Imbiribeira,0.0,1.79,1.79,0.0,Baixo
2026-05-01,17:00:00,Torreão,9.26222,1.79,1.79,16.5793738,Baixo
2026-05-01,16:00:00,Campina do Barreto,1.6,2.1,2.1,3.3600000000000003,Baixo
2026-05-01,16:00:00,Dois Irmãos,1.8000000000000003,2.1,2.1,3.7800000000000007,Baixo
2026-05-01,16:00:00,Imbiribeira,0.0,2.1,2.1,0.0,Baixo
2026-05-01,16:00:00,Torreão,4.72314,2.1,2.1,9.918594,Baixo
2026-05-01,15:00:00,Campina do Barreto,1.7780400000000003,2.1,2.1,3.7338840000000006,Baixo
2026-05-01,15:00:00,Dois Irmãos,4.1634,2.1,2.1,8.74314,Baixo
2026-05-01,15:00:00,Imbiribeira,0.0,2.1,2.1,0.0,Baixo
2026-05-01,15:00:00,Torreão,6.154038717,2.1,2.1,12.9234813057,Baixo
2026-05-01,14:00:00,Campina do Barreto,5.91948,1.77,1.77,10.4774796,Baixo
2026-05-01,14:00:00,Dois Irmãos,5.530460000000001,1.77,1.77,9.7889142,Baixo
2026-05-01,14:00:00,Imbiribeira,0.0,1.77,1.77,0.0,Baixo
2026-05-01,14:00:00,Torreão,10.249811019,1.77,1.77,18.14216550363,Baixo
2026-05-01,13:00:00,Campina do Barreto,13.154779999999999,1.44,1.44,18.942883199999997,Baixo
2026-05-01,13:00:00,Dois Irmãos,10.01334,1.44,1.44,14.419209599999999,Baixo
2026-05-01,13:00:00,Imbiribeira,0.0,1.44,1.44,0.0,Baixo
2026-05-01,13:00:00,Torreão,13.343219999999999,1.44,1.44,19.2142368,Baixo
2026-05-01,12:00:00,Campina do Barreto,34.2159095585,1.11,1.11,37.979659609935005,Moderado
2026-05-01,12:00:00,Dois Irmãos,27.3342672861,1.11,1.11,30.341036687571005,Moderado
2026-05-01,12:00:00,Imbiribeira,0.0,1.11,1.11,0.0,Baixo
2026-05-01,12:00:00,Torreão,36.1867469638,1.11,1.11,40.167289129818,Moderado
2026-05-01,11:00:00,Campina do Barreto,52.745485364100006,0.78,1.0,52.745485364100006,Moderado Alto
2026-05-01,11:00:00,Dois Irmãos,43.2674010063,0.78,1.0,43.2674010063,Moderado
2026-05-01,11:00:00,Imbiribeira,0.0,0.78,1.0,0.0,Baixo
2026-05-01,11:00:00,Torreão,60.0326721875,0.78,1.0,60.0326721875,Moderado Alto
2026-05-01,10:00:00,Campina do Barreto,75.39875392569999,0.45,1.0,75.39875392569999,Moderado Alto
2026-05-01,10:00:00,Dois Irmãos,47.0336096077,0.45,1.0,47.0336096077,Moderado
2026-05-01,10:00:00,Imbiribeira,0.0,0.45,1.0,0.0,Baixo
2026-05-01,10:00:00,Torreão,64.3484566407,0.45,1.0,64.3484566407,Moderado Alto
2026-05-01,09:00:00,Campina do Barreto,62.60475829320001,0.42,1.0,62.60475829320001,Moderado Alto
2026-05-01,09:00:00,Dois Irmãos,35.5793309672,0.42,1.0,35.5793309672,Moderado
2026-05-01,09:00:00,Imbiribeira,0.0,0.42,1.0,0.0,Baixo
2026-05-01,09:00:00,Torreão,53.4989929296,0.42,1.0,53.4989929296,Moderado Alto
2026-05-01,08:00:00,Campina do Barreto,41.3442434872,0.74,1.0,41.3442434872,Moderado
2026-05-01,08:00:00,Dois Irmãos,31.050461267499998,0.74,1.0,31.050461267499998,Moderado
2026-05-01,08:00:00,Imbiribeira,0.0,0.74,1.0,0.0,Baixo
2026-05-01,08:00:00,Torreão,59.8411869411,0.74,1.0,59.8411869411,Moderado Alto
2026-05-01,07:00:00,Campina do Barreto,25.3835091819,1.06,1.06,26.906519732814,Baixo
2026-05-01,07:00:00,Dois Irmãos,29.094721266900002,1.06,1.06,30.840404542914005,Moderado
2026-05-01,07:00:00,Imbiribeira,0.0,1.06,1.06,0.0,Baixo
2026-05-01,07:00:00,Torreão,26.5676576936,1.06,1.06,28.161717155216003,Baixo
2026-05-01,06:00:00,Campina do Barreto,62.8084585214,1.39,1.39,87.30375734474599,Moderado Alto
2026-05-01,06:00:00,Dois Irmãos,54.3408890928,1.39,1.39,75.53383583899199,Moderado Alto
2026-05-01,06:00:00,Imbiribeira,0.0,1.39,1.39,0.0,Baixo
2026-05-01,06:00:00,Torreão,53.924220169499996,1.39,1.39,74.95466603560499,Moderado Alto
2026-05-01,05:00:00,Campina do Barreto,45.8522066623,1.71,1.71,78.407273392533,Moderado Alto
2026-05-01,05:00:00,Dois Irmãos,40.371112266699996,1.71,1.71,69.03460197605699,Moderado Alto
2026-05-01,05:00:00,Imbiribeira,0.0,1.71,1.71,0.0,Baixo
2026-05-01,05:00:00,Torreão,52.3595298268,1.71,1.71,89.53479600382799,Moderado Alto
2026-05-01,04:00:00,Campina do Barreto,21.027912349399998,2.03,2.03,42.686662069281994,Moderado
2026-05-01,04:00:00,Dois Irmãos,33.6630201589,2.03,2.03,68.33593092256699,Moderado Alto
2026-05-01,04:00:00,Imbiribeira,0.0,2.03,2.03,0.0,Baixo
2026-05-01,04:00:00,Torreão,28.309925992,2.03,2.03,57.469149763759994,Moderado Alto
2026-05-01,03:00:00,Campina do Barreto,14.948467059799999,2.15,2.15,32.13920417857,Moderado
2026-05-01,03:00:00,Dois Irmãos,22.8308331299,2.15,2.15,49.086291229284996,Moderado
2026-05-01,03:00:00,Imbiribeira,0.0,2.15,2.15,0.0,Baixo
2026-05-01,03:00:00,Torreão,17.3093885672,2.15,2.15,37.215185419479994,Moderado
2026-05-01,02:00:00,Campina do Barreto,2.5947189083,1.84,1.84,4.774282791272,Baixo
2026-05-01,02:00:00,Dois Irmãos,2.2,1.84,1.84,4.048000000000001,Baixo
2026-05-01,02:00:00,Imbiribeira,0.0,1.84,1.84,0.0,Baixo
2026-05-01,02:00:00,Torreão,4.130459999999999,1.84,1.84,7.600046399999999,Baixo
2026-05-01,01:00:00,Campina do Barreto,1.6,1.52,1.52,2.4320000000000004,Baixo
2026-05-01,01:00:00,Dois Irmãos,1.6,1.52,1.52,2.4320000000000004,Baixo
2026-05-01,01:00:00,Imbiribeira,0.0,1.52,1.52,0.0,Baixo
2026-05-01,01:00:00,Torreão,1.9890200000000002,1.52,1.52,3.0233104,Baixo
2026-05-01,00:00:00,Campina do Barreto,0.0,1.21,1.21,0.0,Baixo
2026-05-01,00:00:00,Dois Irmãos,0.0,1.21,1.21,0.0,Baixo
2026-05-01,00:00:00,Imbiribeira,0.0,1.21,1.21,0.0,Baixo
2026-05-01,00:00:00,Torreão,0.0,1.21,1.21,0.0,Baixo
